,artist,album,track_title,track_n,lyric,line,year,keywords,sadness,joy,fear,disgust,anger
2637,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,And all I feel in my stomach is butterflies,22,2012,stomach,0.143189,0.440867,0.330687,0.132708,0.023891
2638,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"The beautiful kind, making up for lost time",23,2012,time,0.390459,0.550873,0.039885,0.01882,0.041248
2639,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"Taking flight, making me feel like",24,2012,flight,0.5398109999999999,0.107295,0.166982,0.090221,0.13389600000000002
2640,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,I just want to know you better,25,2012,,0.175464,0.217164,0.074737,0.008065000000000001,0.067553
2641,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"Know you better, know you better now",26,2012,,0.218825,0.333314,0.022448,0.009049,0.044711
2642,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,I just want to know you better,27,2012,,0.175464,0.217164,0.074737,0.008065000000000001,0.067553
2643,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"Know you better, know you better now",28,2012,,0.218825,0.333314,0.022448,0.009049,0.044711
2644,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,I just want to know you better,29,2012,,0.175464,0.217164,0.074737,0.008065000000000001,0.067553
2645,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"Know you better, know you better now",30,2012,,0.218825,0.333314,0.022448,0.009049,0.044711
2646,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"I just want to know you, know you, know you",31,2012,,0.13131700000000002,0.12542899999999998,0.249,0.049722,0.135741
2647,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,'Cause all I know is we said hello,32,2012,hello,0.454276,0.058206,0.172368,0.098051,0.156903
2648,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,And your eyes look like coming home,33,2012,eyes,0.151229,0.304756,0.323033,0.17466800000000002,0.16003499999999998
2649,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"All I know is a simple name, everything has changed",34,2012,simple name,0.113635,0.530112,0.074407,0.015372,0.072823
2650,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,All I know is you held the door,35,2012,door,0.150768,0.051444,0.236119,0.077338,0.369116
2651,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,You'll be mine and I'll be yours,36,2012,,0,0,0,0,0
2652,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,All I know since yesterday is everything has changed,37,2012,yesterday,0.441249,0.175619,0.115452,0.06032000000000001,0.107827
2653,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,Come back and tell me why,38,2012,,0.20993,0.2068,0.093536,0.046934,0.16384
2654,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,I'm feeling like i've missed you all this time,39,2012,time,0.80707,0.039926,0.253042,0.024434,0.043767
2655,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,And meet me there tonight,40,2012,tonight,0.121979,0.707921,0.10648,0.011061,0.033855
2656,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,And let me know that it's not all in my mind,41,2012,mind,0.025896,0.12571400000000002,0.036353,0.057265,0.017794
2657,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,I just want to know you better,42,2012,,0.175464,0.217164,0.074737,0.008065000000000001,0.067553
2658,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"Know you better, know you better now",43,2012,,0.218825,0.333314,0.022448,0.009049,0.044711
2659,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"I just want to know you, know you, know you",44,2012,,0.13131700000000002,0.12542899999999998,0.249,0.049722,0.135741
2660,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,'Cause all I know is we said hello,45,2012,hello,0.454276,0.058206,0.172368,0.098051,0.156903
2661,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,And your eyes look lIke coming home,46,2012,eyes,0.147387,0.31102,0.315464,0.17712999999999998,0.16258699999999998
2662,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"All I know is a simple name, everything has changed",47,2012,simple name,0.113635,0.530112,0.074407,0.015372,0.072823
2663,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,All I know is you held the door,48,2012,door,0.150768,0.051444,0.236119,0.077338,0.369116
2664,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,You'll be mine and I'll be yours,49,2012,,0,0,0,0,0
2665,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,All I know since yesterday is everything has changed,50,2012,yesterday,0.441249,0.175619,0.115452,0.06032000000000001,0.107827
2666,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,All I know is we said hello,51,2012,hello,0.381912,0.119217,0.12875899999999998,0.135686,0.135356
2667,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,So dust off your highest hopes,52,2012,highest hopes,0.177563,0.076331,0.23230100000000006,0.107382,0.074648
2668,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,All I know is pouring rain,53,2012,rain,0.328865,0.024751,0.296537,0.112711,0.173428
2669,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,And everything has changed,54,2012,,0.175442,0.270619,0.122067,0.033888,0.089255
2670,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,All I know is a new found grace,55,2012,grace,0.05964600000000001,0.670271,0.06347699999999999,0.006579000000000001,0.060292
2671,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,"All my days, I'll know your face",56,2012,days,0.340742,0.26142600000000005,0.14369,0.127301,0.046208
2672,Taylor Swift,Red,Everything Has Changed (Ft. Ed Sheeran),14,All I know since yesterday is everything has changed,57,2012,yesterday,0.441249,0.175619,0.115452,0.06032000000000001,0.107827
2673,Taylor Swift,Red,Starlight,15,"I said, ""Oh my, what a marvelous tune""",1,2012,marvelous tune,0.205703,0.386864,0.219643,0.011505,0.069877
2674,Taylor Swift,Red,Starlight,15,"It was the best night, never would forget how we moved",2,2012,best night,0.018483000000000003,0.8937809999999999,0.039798,0.002071,0.018739
2675,Taylor Swift,Red,Starlight,15,The whole place was dressed to the nines,3,2012,whole place,0.08466900000000001,0.5771569999999999,0.053375,0.102024,0.185058
2676,Taylor Swift,Red,Starlight,15,"And we were dancing, dancing",4,2012,dancing,0.029106,0.903934,0.024992,0.008806,0.006201
2677,Taylor Swift,Red,Starlight,15,Like we're made of starlight,5,2012,starlight,0.044371,0.527045,0.06841699999999999,0.166732,0.130491
2678,Taylor Swift,Red,Starlight,15,Like we're made of starlight,6,2012,starlight,0.044371,0.527045,0.06841699999999999,0.166732,0.130491
2679,Taylor Swift,Red,Starlight,15,"I met Bobby on the boardwalk, summer of '45",7,2012,boardwalk,0.085744,0.7108770000000001,0.058693,0.009757,0.034616
2680,Taylor Swift,Red,Starlight,15,"Picked me up, late one night at the window",8,2012,night,0.125101,0.092161,0.393112,0.030763,0.296404
2681,Taylor Swift,Red,Starlight,15,"We were 17 and crazy, running wild, wild",9,2012,,0.117082,0.63227,0.212321,0.02384,0.08566599999999999
2682,Taylor Swift,Red,Starlight,15,Can't remember what song it was playing when we walked in,10,2012,,0.176028,0.718623,0.059506,0.039069,0.03621
2683,Taylor Swift,Red,Starlight,15,The night we snuck into a yacht club party,11,2012,night,0.057054,0.673597,0.040239,0.17186300000000002,0.055297000000000006
2684,Taylor Swift,Red,Starlight,15,Pretending to be a duchess and a prince,12,2012,duchess,0.391085,0.033064,0.05363,0.181865,0.375264
2685,Taylor Swift,Red,Starlight,15,"And I said, ""Oh my, what a marvelous tune""",13,2012,marvelous tune,0.203875,0.391247,0.215194,0.011565,0.071312
2686,Taylor Swift,Red,Starlight,15,"It was the best night, never would forget how we moved",14,2012,best night,0.018483000000000003,0.8937809999999999,0.039798,0.002071,0.018739
2687,Taylor Swift,Red,Starlight,15,The whole place was dressed to the nines,15,2012,whole place,0.08466900000000001,0.5771569999999999,0.053375,0.102024,0.185058
2688,Taylor Swift,Red,Starlight,15,"And we were dancing, dancing",16,2012,dancing,0.029106,0.903934,0.024992,0.008806,0.006201
2689,Taylor Swift,Red,Starlight,15,"Like we're made of starlight, starlight",17,2012,starlight,0.044371,0.527045,0.06841699999999999,0.166732,0.130491
2690,Taylor Swift,Red,Starlight,15,"Like we're made of starlight, starlight",18,2012,starlight,0.044371,0.527045,0.06841699999999999,0.166732,0.130491
2691,Taylor Swift,Red,Starlight,15,"He said, ""Look at you worrying too much about things you can't change",19,2012,things,0.144308,0.123605,0.690355,0.036332,0.043283
2692,Taylor Swift,Red,Starlight,15,"You'll spend your whole life singing the blues if you keep thinking that way""",20,2012,whole life,0.407078,0.412934,0.056172,0.035565,0.17613
2693,Taylor Swift,Red,Starlight,15,He was trying to skip rocks on the ocean saying to me,21,2012,rocks,0.23975900000000006,0.575026,0.138449,0.028325,0.013617
2694,Taylor Swift,Red,Starlight,15,"""Don't you see the starlight, starlight?",22,2012,starlight,0.137917,0.110029,0.13300399999999998,0.085815,0.105373
2695,Taylor Swift,Red,Starlight,15,"Don't you dream impossible things?""",23,2012,impossible things,0.775983,0.14574,0.095252,0.012963,0.054103
2696,Taylor Swift,Red,Starlight,15,"Like, ""Oh my, what a marvelous tune""",24,2012,marvelous tune,0.117111,0.474017,0.158125,0.011204,0.056709
2697,Taylor Swift,Red,Starlight,15,"It was the best night, never would forget how we moved",25,2012,best night,0.018483000000000003,0.8937809999999999,0.039798,0.002071,0.018739
2698,Taylor Swift,Red,Starlight,15,The whole place was dressed to the nines,26,2012,whole place,0.08466900000000001,0.5771569999999999,0.053375,0.102024,0.185058
2699,Taylor Swift,Red,Starlight,15,"And we were dancing, dancing",27,2012,dancing,0.029106,0.903934,0.024992,0.008806,0.006201
2700,Taylor Swift,Red,Starlight,15,"Like we're made of starlight, starlight",28,2012,starlight,0.044371,0.527045,0.06841699999999999,0.166732,0.130491
2701,Taylor Swift,Red,Starlight,15,"Like we're made of starlight, starlight",29,2012,starlight,0.044371,0.527045,0.06841699999999999,0.166732,0.130491
2702,Taylor Swift,Red,Starlight,15,"Ooh, ooh, he's talking crazy",30,2012,Ooh,0.106211,0.517213,0.181531,0.027753,0.194426
2703,Taylor Swift,Red,Starlight,15,"Ooh, ooh, dancing with me",31,2012,Ooh,0.073615,0.587316,0.061599,0.032698000000000005,0.049143
2704,Taylor Swift,Red,Starlight,15,"Ooh, ooh, we could get married",32,2012,Ooh,0.103479,0.546036,0.104091,0.025716000000000003,0.125819
2705,Taylor Swift,Red,Starlight,15,Have ten kids and teach 'em how to dream,33,2012,kids,0.103775,0.5858359999999999,0.046929000000000005,0.038424,0.12296300000000003
2706,Taylor Swift,Red,Starlight,15,"Oh my, what a marvelous tune",34,2012,marvelous tune,0.107767,0.416154,0.205899,0.004958,0.046894
2707,Taylor Swift,Red,Starlight,15,"It was the best night, never would forget how we moved",35,2012,best night,0.018483000000000003,0.8937809999999999,0.039798,0.002071,0.018739
2708,Taylor Swift,Red,Starlight,15,The whole place was dressed to the nines,36,2012,whole place,0.08466900000000001,0.5771569999999999,0.053375,0.102024,0.185058
2709,Taylor Swift,Red,Starlight,15,"And we were dancing, dancing",37,2012,dancing,0.029106,0.903934,0.024992,0.008806,0.006201
2710,Taylor Swift,Red,Starlight,15,"Like we're made of starlight, starlight",38,2012,starlight,0.044371,0.527045,0.06841699999999999,0.166732,0.130491
2711,Taylor Swift,Red,Starlight,15,"Like we're made of starlight, starlight",39,2012,starlight,0.044371,0.527045,0.06841699999999999,0.166732,0.130491
2712,Taylor Swift,Red,Starlight,15,"Like we're made of starlight, starlight",40,2012,starlight,0.044371,0.527045,0.06841699999999999,0.166732,0.130491
2713,Taylor Swift,Red,Starlight,15,Like we dream impossible dreams,41,2012,impossible dreams,0.411391,0.527149,0.052477,0.003458,0.020716
2714,Taylor Swift,Red,Starlight,15,"Like starlight, starlight",42,2012,starlight,0.139574,0.567148,0.054608,0.12182,0.074446
2715,Taylor Swift,Red,Starlight,15,Like we dream impossible dreams,43,2012,impossible dreams,0.411391,0.527149,0.052477,0.003458,0.020716
2716,Taylor Swift,Red,Starlight,15,"Don't you see the starlight, starlight?",44,2012,starlight,0.137917,0.110029,0.13300399999999998,0.085815,0.105373
2717,Taylor Swift,Red,Starlight,15,Don't you dream impossible things?,45,2012,impossible things,0.775983,0.14574,0.095252,0.012963,0.054103
2718,Taylor Swift,Red,Begin Again,16,Took a deep breath in the mirror,1,2012,deep breath,0.256529,0.13463699999999998,0.167225,0.043919,0.036077
2719,Taylor Swift,Red,Begin Again,16,He didn't like it when I wore high heels,2,2012,high heels,0.437237,0.09186,0.126808,0.142367,0.135784
2720,Taylor Swift,Red,Begin Again,16,But I do,3,2012,,0,0,0,0,0
2721,Taylor Swift,Red,Begin Again,16,Turn the lock and put my headphones on,4,2012,lock,0.325904,0.045644,0.079812,0.234891,0.4553100000000001
2722,Taylor Swift,Red,Begin Again,16,"He always said he didn't get this song but I do, I do",5,2012,song,0.341161,0.490519,0.06680599999999999,0.039403,0.09118
2723,Taylor Swift,Red,Begin Again,16,Walked in expecting you'd be late,6,2012,,0.297091,0.1267,0.23735,0.054022,0.427583
2724,Taylor Swift,Red,Begin Again,16,But you got here early and you stand and wave,7,2012,wave,0.317325,0.269285,0.207764,0.1549,0.12791
2725,Taylor Swift,Red,Begin Again,16,I walk to you,8,2012,,0,0,0,0,0
2726,Taylor Swift,Red,Begin Again,16,You pull my chair out and help me in,9,2012,chair,0.174895,0.337179,0.156307,0.028405,0.113916
2727,Taylor Swift,Red,Begin Again,16,And you don't know how nice that is but I do,10,2012,,0.060546,0.8030510000000001,0.025126,0.014842,0.026409
2728,Taylor Swift,Red,Begin Again,16,And you throw your head back laughing like a little kid,11,2012,little kid,0.170567,0.276417,0.117504,0.3307,0.23486
2729,Taylor Swift,Red,Begin Again,16,I think it's strange that you think I'm funny 'cause he never did,12,2012,,0.198556,0.405167,0.221747,0.034321,0.196572
2730,Taylor Swift,Red,Begin Again,16,I've been spending the last eight months,13,2012,months,0.64045,0.191421,0.080106,0.04386,0.104605
2731,Taylor Swift,Red,Begin Again,16,Thinking all love ever does is break and burn and end,14,2012,love,0.488101,0.278718,0.194003,0.044414,0.171528
2732,Taylor Swift,Red,Begin Again,16,"But on a Wednesday in a cafe, I watched it begin again",15,2012,cafe,0.053791999999999986,0.718021,0.226824,0.008206999999999999,0.041583
2733,Taylor Swift,Red,Begin Again,16,You said you never met one girl who,16,2012,girl,0.303263,0.322269,0.06757300000000001,0.298412,0.098587
2734,Taylor Swift,Red,Begin Again,16,Had as many James Taylor records as you,17,2012,James Taylor records,0.230516,0.295115,0.141065,0.139508,0.111487
2735,Taylor Swift,Red,Begin Again,16,But I do,18,2012,,0,0,0,0,0
2736,Taylor Swift,Red,Begin Again,16,We tell stories and you don't know why I'm coming off a little shy,19,2012,stories,0.619424,0.199203,0.083935,0.046865,0.118357
2737,Taylor Swift,Red,Begin Again,16,But I do,20,2012,,0,0,0,0,0
2738,Taylor Swift,Red,Begin Again,16,And you throw your head back laughing like a little kid,21,2012,little kid,0.170567,0.276417,0.117504,0.3307,0.23486
2739,Taylor Swift,Red,Begin Again,16,I think it's strange that you think I'm funny 'cause he never did,22,2012,,0.198556,0.405167,0.221747,0.034321,0.196572
2740,Taylor Swift,Red,Begin Again,16,I've been spending the last eight months,23,2012,months,0.64045,0.191421,0.080106,0.04386,0.104605
2741,Taylor Swift,Red,Begin Again,16,Thinking all love ever does is break and burn and end,24,2012,love,0.488101,0.278718,0.194003,0.044414,0.171528
2742,Taylor Swift,Red,Begin Again,16,"But on a Wednesday in a cafe, I watched it begin again",25,2012,cafe,0.053791999999999986,0.718021,0.226824,0.008206999999999999,0.041583
2743,Taylor Swift,Red,Begin Again,16,"And we walked down the block, to my car",26,2012,block,0.296813,0.037094,0.453733,0.210321,0.375999
2744,Taylor Swift,Red,Begin Again,16,And I almost brought him up,27,2012,,0.352445,0.246586,0.223823,0.091703,0.06912599999999999
2745,Taylor Swift,Red,Begin Again,16,But you start to talk about the movies,28,2012,movies,0.191832,0.322383,0.182768,0.054270000000000006,0.096944
2746,Taylor Swift,Red,Begin Again,16,That your family watches every single Christmas,29,2012,family,0.31119,0.61121,0.043469,0.05636,0.012913999999999998
2747,Taylor Swift,Red,Begin Again,16,And I want to talk about that,30,2012,,0.32240100000000005,0.06388200000000001,0.228266,0.177136,0.201383
2748,Taylor Swift,Red,Begin Again,16,And for the first time what's past is past,31,2012,first time,0.49676,0.277331,0.203574,0.078154,0.034976
2749,Taylor Swift,Red,Begin Again,16,'Cause you throw your head back laughing like a little kid,32,2012,little kid,0.27213000000000004,0.176546,0.165974,0.294617,0.280192
2750,Taylor Swift,Red,Begin Again,16,I think it's strange that you think I'm funny 'cause he never did,33,2012,,0.198556,0.405167,0.221747,0.034321,0.196572
2751,Taylor Swift,Red,Begin Again,16,I've been spending the last eight months,34,2012,months,0.64045,0.191421,0.080106,0.04386,0.104605
2752,Taylor Swift,Red,Begin Again,16,Thinking all love ever does is break and burn and end,35,2012,love,0.488101,0.278718,0.194003,0.044414,0.171528
2753,Taylor Swift,Red,Begin Again,16,"But on a Wednesday in a cafe, I watched it begin again",36,2012,cafe,0.053791999999999986,0.718021,0.226824,0.008206999999999999,0.041583
2754,Taylor Swift,Red,Begin Again,16,"But on a Wednesday in a cafe, I watched it begin again",37,2012,cafe,0.053791999999999986,0.718021,0.226824,0.008206999999999999,0.041583
2755,Taylor Swift,Red,The Moment I Knew,17,You should've been there,1,2012,,0,0,0,0,0
2756,Taylor Swift,Red,The Moment I Knew,17,Should've burst through the door,2,2012,door,0.109923,0.152263,0.20202,0.088351,0.25467199999999995
2757,Taylor Swift,Red,The Moment I Knew,17,With that 'baby I'm right here' smile,3,2012,baby,0.009412,0.948273,0.007091,0.01435,0.01134
2758,Taylor Swift,Red,The Moment I Knew,17,And it would've felt like,4,2012,,0.5798270000000001,0.156135,0.203577,0.098681,0.073311
2759,Taylor Swift,Red,The Moment I Knew,17,A million little shining stars had just aligned,5,2012,stars,0.298591,0.394982,0.155153,0.090456,0.029264
2760,Taylor Swift,Red,The Moment I Knew,17,And I would've been so happy,6,2012,,0.012554,0.7714449999999999,0.003667,0.005220000000000001,0.003594
2761,Taylor Swift,Red,The Moment I Knew,17,Christmas lights glisten,7,2012,Christmas lights,0.156764,0.660163,0.06264199999999999,0.038909,0.01829
2762,Taylor Swift,Red,The Moment I Knew,17,I've got my eye on the door,8,2012,eye,0.16509100000000002,0.16314800000000002,0.344488,0.124809,0.213874
2763,Taylor Swift,Red,The Moment I Knew,17,Just waiting for you to walk in,9,2012,,0.292137,0.216289,0.260322,0.077801,0.339387
2764,Taylor Swift,Red,The Moment I Knew,17,But the time is ticking,10,2012,time,0.242358,0.28830700000000004,0.08458099999999999,0.061934,0.097239
2765,Taylor Swift,Red,The Moment I Knew,17,People ask me how I've been,11,2012,People,0.344876,0.149431,0.07536799999999999,0.249896,0.294406
2766,Taylor Swift,Red,The Moment I Knew,17,As I comb back through my memory,12,2012,memory,0.642583,0.316691,0.034283,0.003005,0.013438
2767,Taylor Swift,Red,The Moment I Knew,17,How you said you'd be here,13,2012,,0,0,0,0,0
2768,Taylor Swift,Red,The Moment I Knew,17,You said you'd be here,14,2012,,0,0,0,0,0
2769,Taylor Swift,Red,The Moment I Knew,17,And it was like slow motion,15,2012,slow motion,0.608714,0.069114,0.132863,0.079355,0.222625
2770,Taylor Swift,Red,The Moment I Knew,17,Standing there in my party dress,16,2012,party dress,0.034463,0.681651,0.05968,0.179405,0.100154
2771,Taylor Swift,Red,The Moment I Knew,17,In red lipstick,17,2012,red lipstick,0.12202,0.573433,0.079528,0.138728,0.039624
2772,Taylor Swift,Red,The Moment I Knew,17,With no one to impress,18,2012,,0.172947,0.146566,0.093182,0.07483200000000001,0.093312
2773,Taylor Swift,Red,The Moment I Knew,17,And they're all laughing,19,2012,,0,0.8804350000000001,0,0,0
2774,Taylor Swift,Red,The Moment I Knew,17,As I'm looking around the room,20,2012,room,0.085824,0.297511,0.16087,0.12567799999999998,0.163258
2775,Taylor Swift,Red,The Moment I Knew,17,But there was one thing missing,21,2012,thing,0.706118,0.048597,0.238585,0.050132,0.092716
2776,Taylor Swift,Red,The Moment I Knew,17,And that was the moment I knew,22,2012,moment,0.362639,0.353944,0.120884,0.020139,0.054033000000000005
2777,Taylor Swift,Red,The Moment I Knew,17,And the hours pass by,23,2012,hours,0.247771,0.28894699999999995,0.113922,0.09297,0.240711
2778,Taylor Swift,Red,The Moment I Knew,17,Now I just wanna be alone,24,2012,wanna,0.8031560000000001,0.015187,0.234729,0.069747,0.131941
2779,Taylor Swift,Red,The Moment I Knew,17,But your close friends always seem to know,25,2012,close friends,0.594882,0.180193,0.068214,0.078562,0.127916
2780,Taylor Swift,Red,The Moment I Knew,17,When there's something really wrong,26,2012,,0.547449,0.030625,0.274574,0.233978,0.256781
2781,Taylor Swift,Red,The Moment I Knew,17,So they follow me down the hall,27,2012,hall,0.07742,0.4155970000000001,0.058842999999999986,0.109735,0.089638
2782,Taylor Swift,Red,The Moment I Knew,17,And there in the bathroom,28,2012,bathroom,0,0,0,0,0
2783,Taylor Swift,Red,The Moment I Knew,17,I try not to fall apart,29,2012,,0.250085,0.077487,0.263329,0.264539,0.192168
2784,Taylor Swift,Red,The Moment I Knew,17,And the sinking feeling starts,30,2012,sinking,0.366178,0.370587,0.299691,0.019282,0.050682
2785,Taylor Swift,Red,The Moment I Knew,17,As I say hopelessly,31,2012,,0.566117,0.115393,0.14513,0.183805,0.173793
2786,Taylor Swift,Red,The Moment I Knew,17,"""He said he'd be here""",32,2012,,0,0,0,0,0
2787,Taylor Swift,Red,The Moment I Knew,17,And it was like slow motion,33,2012,slow motion,0.608714,0.069114,0.132863,0.079355,0.222625
2788,Taylor Swift,Red,The Moment I Knew,17,Standing there in my party dress,34,2012,party dress,0.034463,0.681651,0.05968,0.179405,0.100154
2789,Taylor Swift,Red,The Moment I Knew,17,In red lipstick,35,2012,red lipstick,0.12202,0.573433,0.079528,0.138728,0.039624
2790,Taylor Swift,Red,The Moment I Knew,17,With no one to impress,36,2012,,0.172947,0.146566,0.093182,0.07483200000000001,0.093312
2791,Taylor Swift,Red,The Moment I Knew,17,And they're all laughing,37,2012,,0,0.8804350000000001,0,0,0
2792,Taylor Swift,Red,The Moment I Knew,17,And asking me about you,38,2012,,0,0,0,0,0
2793,Taylor Swift,Red,The Moment I Knew,17,But there was one thing missing,39,2012,thing,0.706118,0.048597,0.238585,0.050132,0.092716
2794,Taylor Swift,Red,The Moment I Knew,17,And that was the moment I knew,40,2012,moment,0.362639,0.353944,0.120884,0.020139,0.054033000000000005
2795,Taylor Swift,Red,The Moment I Knew,17,What do you say,41,2012,,0,0,0,0,0
2796,Taylor Swift,Red,The Moment I Knew,17,When tears are streaming down your face,42,2012,tears,0.8956040000000001,0.033658,0.09654,0.047147,0.044459
2797,Taylor Swift,Red,The Moment I Knew,17,In front of everyone you know?,43,2012,front,0.203337,0.141453,0.114405,0.14968299999999998,0.19103
2798,Taylor Swift,Red,The Moment I Knew,17,And what do you do when the one,44,2012,,0,0,0,0,0
2799,Taylor Swift,Red,The Moment I Knew,17,Who means the most to you,45,2012,,0,0,0,0,0
2800,Taylor Swift,Red,The Moment I Knew,17,Is the one who didn't show?,46,2012,,0.273805,0.149248,0.160646,0.060041,0.182791
2801,Taylor Swift,Red,The Moment I Knew,17,You should've been here,47,2012,,0,0,0,0,0
2802,Taylor Swift,Red,The Moment I Knew,17,And I would've been so happy,48,2012,,0.012554,0.7714449999999999,0.003667,0.005220000000000001,0.003594
2803,Taylor Swift,Red,The Moment I Knew,17,And it was like slow motion,49,2012,slow motion,0.608714,0.069114,0.132863,0.079355,0.222625
2804,Taylor Swift,Red,The Moment I Knew,17,Standing there in my party dress,50,2012,party dress,0.034463,0.681651,0.05968,0.179405,0.100154
2805,Taylor Swift,Red,The Moment I Knew,17,In red lipstick,51,2012,red lipstick,0.12202,0.573433,0.079528,0.138728,0.039624
2806,Taylor Swift,Red,The Moment I Knew,17,With no one to impress,52,2012,,0.172947,0.146566,0.093182,0.07483200000000001,0.093312
2807,Taylor Swift,Red,The Moment I Knew,17,And they're all standing around me singing,53,2012,,0.117586,0.548934,0.09943,0.134192,0.154622
2808,Taylor Swift,Red,The Moment I Knew,17,"""Happy birthday to you""",54,2012,Happy birthday,0.013186000000000002,0.969364,0.002914,0.00123,0.0005690000000000001
2809,Taylor Swift,Red,The Moment I Knew,17,But there was one thing missing,55,2012,thing,0.706118,0.048597,0.238585,0.050132,0.092716
2810,Taylor Swift,Red,The Moment I Knew,17,And that was the moment I knew,56,2012,moment,0.362639,0.353944,0.120884,0.020139,0.054033000000000005
2811,Taylor Swift,Red,The Moment I Knew,17,Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh,57,2012,,0.183863,0.130659,0.180507,0.049533,0.089229
2812,Taylor Swift,Red,The Moment I Knew,17,I knew,58,2012,,0,0,0,0,0
2813,Taylor Swift,Red,The Moment I Knew,17,Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh,59,2012,,0.183863,0.130659,0.180507,0.049533,0.089229
2814,Taylor Swift,Red,The Moment I Knew,17,You call me later,60,2012,,0.131786,0.162452,0.12646400000000002,0.037319,0.131866
2815,Taylor Swift,Red,The Moment I Knew,17,"And said, ""I'm sorry I didn't make it""",61,2012,,0.898626,0.011826,0.113012,0.097088,0.043183
2816,Taylor Swift,Red,The Moment I Knew,17,"And I said, ""I'm sorry too""",62,2012,,0.898626,0.011826,0.113012,0.097088,0.043183
2817,Taylor Swift,Red,The Moment I Knew,17,And that was the moment I knew,63,2012,moment,0.362639,0.353944,0.120884,0.020139,0.054033000000000005
2818,Taylor Swift,Red,Come Back... Be Here,18,You said it in a simple way,1,2012,simple way,0.14032999999999998,0.696444,0.050122,0.031625,0.092147
2819,Taylor Swift,Red,Come Back... Be Here,18,"4 AM, the second day",2,2012,second day,0.30916,0.39189,0.080899,0.059930999999999984,0.087286
2820,Taylor Swift,Red,Come Back... Be Here,18,How strange that I don't know you at all,3,2012,,0.161446,0.107931,0.186877,0.023837,0.114654
2821,Taylor Swift,Red,Come Back... Be Here,18,Stumbled through the long goodbye,4,2012,long goodbye,0.815261,0.023341,0.089801,0.029977,0.031747000000000004
2822,Taylor Swift,Red,Come Back... Be Here,18,"One last kiss, then catch your flight",5,2012,last kiss,0.344011,0.33489,0.105443,0.134268,0.08647200000000001
2823,Taylor Swift,Red,Come Back... Be Here,18,Right when I was just about to fall,6,2012,,0.376614,0.168708,0.216325,0.050009,0.11366400000000003
2824,Taylor Swift,Red,Come Back... Be Here,18,I told myself don't get attached,7,2012,,0.186384,0.093381,0.079213,0.055351,0.209696
2825,Taylor Swift,Red,Come Back... Be Here,18,But in my mind I play it back,8,2012,mind,0.251892,0.477858,0.106423,0.053922000000000005,0.133512
2826,Taylor Swift,Red,Come Back... Be Here,18,Spinning faster than the plane that took you,9,2012,plane,0.204192,0.199442,0.239013,0.276833,0.072326
2827,Taylor Swift,Red,Come Back... Be Here,18,And this is when the feeling sinks in,10,2012,sinks,0.5122939999999999,0.032813,0.398429,0.161395,0.221186
2828,Taylor Swift,Red,Come Back... Be Here,18,I don't wanna miss you like this,11,2012,wanna,0.15857000000000002,0.5435180000000001,0.062614,0.118477,0.075906
